deal_id,deal_status,fk_tariff_id,fk_client_id,fk_employee_id
978,Отменена,3,1810,587
979,Отменена,4,11020,505
980,Отменена,2,7599,134
981,Отменена,2,14770,114
982,Ожидание,2,7990,287
983,Отменена,2,5072,150
984,Заключена,4,7447,909
985,Заключена,2,13451,195
986,Отменена,5,12486,699
987,Ожидание,1,9349,694
988,Ожидание,2,11621,471
989,Ожидание,2,4897,610
990,Отменена,4,8891,192
991,Заключена,3,1911,799
992,Отменена,4,4425,2
993,Заключена,4,10896,143
994,Ожидание,2,13651,512
995,Ожидание,4,2946,690
996,Заключена,2,8807,554
997,Заключена,2,13139,720
998,Заключена,1,8997,308
999,Ожидание,4,6118,426
1000,Ожидание,4,6560,839
1001,Отменена,5,2132,428
1002,Ожидание,2,1520,985
1003,Отменена,3,1662,674
1004,Заключена,2,10425,389
1005,Ожидание,3,1914,22
1006,Отменена,4,2971,924
1007,Заключена,3,5336,376
1008,Ожидание,2,3570,971
1009,Отменена,2,1964,885
1010,Отменена,4,11616,810
1011,Ожидание,5,3882,786
1012,Отменена,5,12795,655
1013,Заключена,1,7557,54
1014,Ожидание,3,10243,419
1015,Заключена,4,10546,607
1016,Отменена,3,9260,210
1017,Отменена,5,5389,683
1018,Отменена,4,10441,464
1019,Ожидание,2,3584,444
1020,Отменена,5,14028,167
1021,Заключена,1,3399,798
1022,Заключена,2,2488,165
1023,Заключена,4,5232,125
1024,Ожидание,1,7489,632
1025,Ожидание,5,2769,364
1026,Отменена,2,3462,423
1027,Ожидание,1,1499,914
1028,Заключена,3,14035,26
1029,Отменена,1,3930,369
1030,Отменена,5,440,599
1031,Ожидание,5,4004,952
1032,Отменена,2,118,523
1033,Ожидание,5,5403,720
1034,Отменена,1,2908,206
1035,Ожидание,5,8441,237
1036,Ожидание,4,14019,814
1037,Отменена,3,6249,508
1038,Ожидание,4,5678,823
1039,Отменена,2,653,752
1040,Ожидание,3,12846,29
1041,Ожидание,4,14395,566
1042,Ожидание,2,11346,683
1043,Заключена,3,6862,264
1044,Заключена,4,6798,305
1045,Ожидание,5,5365,341
1046,Заключена,4,11654,642
1047,Отменена,1,4934,301
1048,Отменена,4,2714,698
1049,Отменена,2,11548,171
1050,Ожидание,4,2534,43
1051,Ожидание,5,9553,458
1052,Отменена,5,14417,41
1053,Заключена,4,1416,49
1054,Отменена,4,3883,716
1055,Отменена,2,9304,183
1056,Ожидание,2,10791,559
1057,Заключена,4,9126,35
1058,Ожидание,5,3978,550
1059,Заключена,4,9666,137
1060,Заключена,4,3746,589
1061,Ожидание,4,4618,364
1062,Отменена,1,4809,569
1063,Отменена,2,2754,374
1064,Отменена,2,9769,241
1065,Отменена,2,5345,7
1066,Ожидание,1,1901,572
1067,Ожидание,4,302,673
1068,Ожидание,5,7702,749
1069,Заключена,1,9321,252
1070,Заключена,1,2036,734
1071,Заключена,2,10488,387
1072,Заключена,4,4842,655
1073,Отменена,4,766,444
1074,Ожидание,4,2164,692
1075,Заключена,4,8532,777
1076,Заключена,2,2740,891
1077,Заключена,1,4241,7
1078,Ожидание,5,8202,193
1079,Заключена,5,11344,240
1080,Отменена,2,3975,963
1081,Ожидание,4,7324,854
1082,Отменена,4,10793,412
1083,Отменена,4,3462,878
1084,Ожидание,2,12330,973
1085,Заключена,1,10989,583
1086,Ожидание,4,4777,555
1087,Отменена,3,13885,909
1088,Ожидание,3,12606,73
1089,Отменена,4,5838,919
1090,Заключена,5,9218,484
1091,Ожидание,4,5910,108
1092,Отменена,1,4016,634
1093,Ожидание,2,13784,316
1094,Ожидание,3,13613,780
1095,Заключена,1,8537,700
1096,Заключена,4,11031,257
1097,Отменена,1,334,270
1098,Заключена,3,7344,446
1099,Ожидание,4,1254,74
1100,Отменена,1,13669,90
1101,Заключена,2,14878,294
1102,Заключена,3,3746,642
1103,Отменена,5,5877,561
1104,Отменена,4,13661,594
1105,Ожидание,3,461,445
1106,Отменена,5,23,359
1107,Заключена,4,8342,113
1108,Заключена,1,6051,169
1109,Заключена,1,2269,370
1110,Заключена,4,9844,941
1111,Заключена,4,8464,953
1112,Отменена,5,2370,947
1113,Ожидание,3,11942,462
1114,Отменена,1,8671,100
1115,Отменена,5,5550,784
1116,Отменена,3,6443,173
1117,Заключена,4,10150,792
1118,Отменена,4,12204,415
1119,Отменена,2,14499,185
1120,Ожидание,4,14340,877
1121,Отменена,3,7003,511
1122,Заключена,3,1396,943
1123,Отменена,4,9421,329
1124,Отменена,4,13476,627
1125,Ожидание,3,10950,50
1126,Отменена,3,8320,781
1127,Заключена,2,8332,100
1128,Отменена,5,4742,94
1129,Ожидание,4,13345,487
1130,Заключена,3,14109,368
1131,Заключена,2,2424,656
1132,Ожидание,3,7681,797
1133,Ожидание,3,13825,693
1134,Ожидание,5,11648,410
1135,Заключена,3,9763,232
1136,Заключена,3,2553,938
1137,Заключена,3,11904,855
1138,Ожидание,5,14249,130
1139,Ожидание,5,8584,777
1140,Отменена,4,8080,82
1141,Заключена,4,4154,345
1142,Заключена,3,5723,856
1143,Ожидание,2,7708,252
1144,Ожидание,1,11676,224
1145,Ожидание,2,14035,694
1146,Отменена,5,4074,657
1147,Заключена,4,7784,953
1148,Заключена,2,7645,388
1149,Ожидание,3,6017,249
1150,Заключена,2,12204,627
1151,Заключена,1,14123,87
1152,Заключена,4,14317,654
1153,Отменена,4,1877,186
1154,Отменена,1,5479,455
1155,Заключена,5,458,189
1156,Ожидание,1,5047,294
1157,Заключена,2,579,844
1158,Ожидание,3,4074,207
1159,Отменена,4,9601,690
1160,Ожидание,1,13543,574
1161,Ожидание,2,14833,235
1162,Отменена,4,13516,398
1163,Ожидание,1,1267,664
1164,Отменена,1,6664,204
1165,Заключена,4,7736,167
1166,Заключена,5,12357,437
1167,Заключена,5,12099,78
1168,Отменена,1,5560,881
1169,Заключена,3,2788,663
1170,Ожидание,3,1030,199
1171,Ожидание,5,2220,213
1172,Ожидание,2,7823,956
1173,Заключена,4,3822,697
1174,Отменена,2,7960,13
1175,Ожидание,1,3360,729
1176,Отменена,1,13427,22
1177,Отменена,4,12310,540
1178,Заключена,2,13907,576
1179,Ожидание,3,1779,277
1180,Ожидание,3,9525,731
1181,Ожидание,3,11929,347
1182,Отменена,2,3068,750
1183,Ожидание,3,4076,183
1184,Ожидание,1,10362,513
1185,Отменена,1,9369,132
1186,Отменена,3,6582,622
1187,Заключена,3,9275,372
1188,Заключена,4,8609,495
1189,Ожидание,3,14765,262
1190,Ожидание,1,12155,802
1191,Заключена,2,7299,996
1192,Отменена,1,13699,79
1193,Отменена,4,3257,112
1194,Ожидание,4,10509,743
1195,Заключена,5,12886,698
1196,Заключена,4,10819,686
1197,Заключена,2,10054,95
1198,Ожидание,4,2018,61
1199,Ожидание,5,7081,800
1200,Отменена,2,1451,147
1201,Заключена,4,6878,801
1202,Ожидание,4,10359,912
1203,Заключена,5,13156,788
1204,Заключена,2,8018,547
1205,Заключена,1,4144,388
1206,Отменена,1,12634,585
1207,Заключена,3,741,871
1208,Отменена,5,4012,796
1209,Ожидание,3,10985,775
1210,Ожидание,5,12120,410
1211,Заключена,5,1737,211
1212,Отменена,5,14012,700
1213,Ожидание,2,6668,220
1214,Ожидание,4,5002,456
1215,Отменена,5,13832,270
1216,Заключена,3,10276,878
1217,Отменена,5,3503,793
1218,Заключена,4,8223,956
1219,Отменена,5,1201,550
1220,Ожидание,2,10667,35
1221,Отменена,2,11332,141
1222,Отменена,5,9451,432
1223,Ожидание,3,8672,560
1224,Отменена,1,484,184
1225,Заключена,1,1587,947
1226,Заключена,3,1555,355
1227,Заключена,4,10394,171
1228,Заключена,4,3223,737
1229,Отменена,4,12520,74
1230,Ожидание,5,4895,680
1231,Ожидание,3,3100,61
1232,Отменена,2,8860,708
1233,Ожидание,2,13650,660
1234,Заключена,1,12240,509
1235,Заключена,2,5545,779
1236,Ожидание,2,11903,71
1237,Отменена,2,1178,89
1238,Заключена,5,14600,246
1239,Заключена,3,1406,329
1240,Отменена,1,6781,522
1241,Заключена,5,6850,929
1242,Отменена,4,9875,199
1243,Ожидание,4,9549,307
1244,Заключена,1,3389,168
1245,Заключена,2,4395,920
1246,Ожидание,2,1162,732
1247,Заключена,3,12463,257
1248,Отменена,3,11968,357
1249,Отменена,4,14455,34
1250,Ожидание,2,7737,562
1251,Заключена,5,8485,6
1252,Заключена,3,583,620
1253,Отменена,1,10771,164
1254,Ожидание,4,13676,354
1255,Отменена,1,1308,226
1256,Заключена,4,9687,210
1257,Отменена,3,12704,379
1258,Заключена,4,10999,66
1259,Отменена,2,7315,799
1260,Заключена,2,14249,6
1261,Отменена,3,935,291
1262,Заключена,5,5392,158
1263,Отменена,1,14704,185
1264,Ожидание,5,3232,380
1265,Ожидание,2,1087,575
1266,Отменена,5,8411,379
1267,Отменена,1,4109,437
1268,Ожидание,4,4919,415
1269,Заключена,5,6780,786
1270,Ожидание,5,10871,353
1271,Ожидание,3,13499,535
1272,Ожидание,4,14509,238
1273,Заключена,5,1691,125
1274,Отменена,2,14894,913
1275,Ожидание,5,5880,933
1276,Ожидание,1,9383,990
1277,Ожидание,4,6559,797
1278,Ожидание,2,11836,576
1279,Отменена,2,12794,549
1280,Ожидание,1,3075,476
1281,Отменена,2,11831,162
1282,Ожидание,2,10411,551
1283,Отменена,5,5412,636
1284,Отменена,2,7592,181
1285,Заключена,4,6683,907
1286,Заключена,2,6797,129
1287,Заключена,4,13750,336
1288,Ожидание,5,7055,644
1289,Заключена,4,6083,490
1290,Заключена,1,3580,230
1291,Заключена,5,935,892
1292,Заключена,4,10143,452
1293,Ожидание,3,11891,918
1294,Заключена,1,8044,806
1295,Ожидание,5,11691,966
1296,Заключена,3,7857,102
1297,Заключена,2,7415,100
1298,Заключена,5,4958,672
1299,Заключена,4,6326,937
1300,Заключена,5,1449,196
1301,Ожидание,2,7853,130
1302,Заключена,4,8016,339
1303,Ожидание,3,5396,731
1304,Заключена,5,14019,427
1305,Отменена,1,4189,173
1306,Заключена,1,5875,764
1307,Заключена,3,6108,443
1308,Отменена,3,4538,446
1309,Заключена,2,11887,527
1310,Отменена,3,13543,148
1311,Заключена,3,7643,518
1312,Заключена,2,4862,213
1313,Отменена,2,3432,161
1314,Заключена,5,226,855
1315,Отменена,3,1493,406
1316,Заключена,2,14570,146
1317,Ожидание,1,8016,79
1318,Заключена,3,5385,291
1319,Ожидание,5,7763,110
1320,Заключена,1,6274,294
1321,Ожидание,3,140,958
1322,Заключена,4,7870,741
1323,Ожидание,4,8826,554
1324,Ожидание,2,1161,856
1325,Отменена,5,11064,555
1326,Отменена,4,1419,581
1327,Заключена,5,9949,124
1328,Отменена,2,5677,715
1329,Отменена,4,13618,780
1330,Отменена,1,12155,124
1331,Отменена,1,12341,397
1332,Заключена,4,9922,288
1333,Ожидание,2,2766,874
1334,Отменена,3,799,250
1335,Заключена,2,794,860
1336,Отменена,2,10406,664
1337,Ожидание,3,14281,519
1338,Отменена,1,801,854
1339,Отменена,4,6378,423
1340,Отменена,1,10723,748
1341,Заключена,2,360,242
1342,Заключена,2,1444,707
1343,Заключена,1,11318,107
1344,Ожидание,5,6270,222
1345,Заключена,4,1814,972
1346,Заключена,2,3396,487
1347,Отменена,4,14450,113
1348,Отменена,5,12399,617
1349,Заключена,3,2859,245
1350,Отменена,3,12224,356
1351,Заключена,4,13621,985
1352,Заключена,5,11660,790
1353,Ожидание,1,4388,224
1354,Ожидание,1,11260,317
1355,Заключена,2,4571,851
1356,Ожидание,5,1945,256
1357,Отменена,1,10731,989
1358,Ожидание,4,5808,786
1359,Отменена,3,14725,923
1360,Отменена,3,12250,338
1361,Заключена,3,9665,216
