domain_registration,profiler,mail_server,fk_deal_id
False,True,False,1662
False,True,False,1663
True,False,False,1664
False,True,True,1665
True,True,True,1666
False,True,True,1667
False,True,False,1668
False,False,False,1669
False,False,True,1670
True,False,False,1671
False,False,True,1672
True,True,True,1673
True,False,True,1674
False,False,True,1675
False,True,False,1676
True,False,False,1677
False,False,False,1678
True,True,False,1679
True,True,True,1680
False,True,True,1681
True,False,False,1682
False,True,False,1683
True,True,True,1684
True,True,False,1685
True,False,True,1686
True,False,True,1687
True,True,True,1688
False,True,False,1689
True,True,False,1690
True,False,False,1691
True,True,True,1692
False,False,False,1693
False,True,False,1694
True,False,False,1695
False,True,False,1696
False,True,False,1697
True,False,False,1698
True,False,True,1699
True,True,False,1700
False,False,False,1701
True,True,False,1702
False,True,False,1703
True,False,True,1704
False,False,False,1705
True,True,True,1706
True,True,False,1707
False,False,False,1708
False,False,True,1709
True,False,False,1710
True,True,True,1711
False,True,False,1712
True,False,True,1713
False,True,True,1714
True,False,False,1715
False,False,False,1716
False,True,False,1717
False,True,True,1718
False,False,False,1719
False,False,False,1720
True,False,False,1721
False,True,False,1722
False,False,True,1723
False,False,True,1724
True,True,False,1725
True,False,False,1726
False,True,True,1727
True,True,False,1728
False,True,False,1729
True,True,True,1730
False,False,False,1731
True,True,True,1732
True,False,False,1733
True,True,True,1734
True,False,False,1735
False,True,True,1736
True,False,True,1737
False,True,False,1738
False,False,True,1739
False,False,False,1740
True,False,False,1741
False,True,True,1742
True,False,True,1743
False,True,False,1744
False,True,True,1745
True,True,True,1746
False,False,True,1747
False,True,False,1748
True,True,False,1749
False,False,False,1750
True,False,True,1751
False,False,False,1752
False,False,False,1753
False,True,False,1754
False,False,False,1755
False,True,True,1756
False,False,False,1757
False,False,False,1758
True,False,True,1759
True,True,False,1760
True,True,False,1761
False,False,True,1762
False,True,True,1763
False,False,True,1764
False,True,True,1765
False,False,False,1766
False,False,False,1767
False,True,False,1768
True,True,False,1769
False,False,True,1770
False,False,True,1771
True,False,True,1772
False,True,True,1773
False,False,False,1774
True,True,True,1775
True,True,True,1776
False,False,False,1777
True,False,True,1778
True,True,True,1779
False,False,False,1780
False,True,False,1781
True,True,False,1782
True,False,False,1783
False,False,True,1784
False,True,False,1785
False,True,True,1786
False,True,False,1787
True,False,True,1788
True,True,False,1789
True,True,True,1790
True,False,False,1791
True,True,True,1792
False,False,False,1793
True,False,False,1794
False,True,True,1795
False,True,False,1796
False,False,False,1797
False,False,False,1798
True,False,False,1799
False,False,True,1800
False,False,False,1801
False,True,False,1802
False,True,False,1803
True,True,True,1804
False,True,True,1805
False,True,False,1806
True,False,True,1807
False,True,False,1808
True,True,True,1809
True,False,False,1810
False,False,False,1811
False,False,True,1812
True,False,True,1813
True,False,False,1814
False,True,False,1815
False,True,False,1816
True,False,False,1817
True,True,False,1818
False,False,False,1819
True,True,True,1820
False,True,True,1821
True,True,True,1822
False,True,False,1823
False,True,False,1824
False,False,True,1825
True,False,True,1826
False,True,True,1827
True,True,False,1828
False,False,True,1829
True,False,False,1830
True,False,False,1831
True,False,False,1832
False,False,False,1833
False,False,True,1834
True,False,False,1835
False,True,True,1836
True,False,True,1837
True,False,True,1838
True,True,True,1839
False,False,True,1840
False,True,True,1841
True,False,False,1842
True,False,False,1843
True,False,True,1844
False,True,False,1845
True,True,False,1846
False,True,False,1847
False,True,False,1848
True,False,False,1849
True,True,False,1850
True,False,False,1851
True,True,False,1852
False,True,True,1853
True,False,True,1854
False,False,False,1855
False,True,True,1856
False,True,False,1857
True,True,True,1858
True,True,True,1859
False,True,False,1860
False,False,False,1861
True,True,True,1862
False,True,False,1863
True,True,True,1864
True,True,False,1865
True,True,False,1866
True,True,True,1867
True,False,True,1868
True,False,False,1869
True,True,False,1870
True,True,True,1871
False,False,True,1872
False,False,False,1873
True,False,False,1874
False,True,True,1875
True,True,True,1876
False,True,False,1877
False,False,True,1878
False,True,True,1879
True,True,False,1880
False,True,True,1881
False,False,False,1882
False,True,True,1883
True,False,False,1884
False,True,False,1885
False,True,True,1886
False,False,False,1887
True,False,False,1888
True,True,True,1889
False,True,True,1890
True,True,False,1891
True,False,False,1892
False,False,True,1893
False,True,False,1894
True,True,True,1895
True,True,False,1896
True,True,True,1897
True,False,True,1898
True,True,False,1899
False,False,True,1900
False,True,False,1901
True,False,False,1902
True,True,False,1903
True,False,True,1904
True,True,True,1905
False,True,False,1906
False,False,False,1907
False,False,True,1908
False,False,False,1909
False,True,True,1910
True,False,False,1911
True,False,True,1912
False,False,False,1913
True,False,False,1914
False,False,True,1915
True,False,True,1916
False,False,True,1917
True,False,False,1918
False,True,False,1919
False,True,False,1920
False,False,False,1921
False,False,True,1922
False,True,True,1923
False,True,False,1924
False,False,False,1925
False,False,False,1926
True,True,False,1927
False,True,True,1928
False,True,False,1929
True,False,False,1930
False,False,False,1931
False,True,True,1932
True,False,True,1933
True,False,False,1934
False,True,False,1935
True,False,False,1936
True,False,True,1937
False,False,True,1938
True,False,False,1939
True,True,False,1940
True,True,True,1941
False,True,False,1942
True,False,True,1943
False,True,False,1944
True,False,True,1945
False,True,False,1946
False,False,True,1947
False,False,False,1948
False,False,True,1949
False,False,True,1950
True,False,False,1951
False,True,True,1952
False,False,False,1953
True,False,False,1954
False,False,False,1955
True,False,False,1956
False,True,True,1957
True,True,False,1958
True,False,True,1959
False,True,False,1960
False,True,False,1961
True,True,True,1962
True,False,False,1963
False,False,True,1964
True,False,False,1965
True,False,True,1966
True,False,True,1967
True,False,True,1968
True,False,True,1969
True,True,True,1970
True,False,False,1971
True,True,True,1972
True,False,False,1973
True,True,False,1974
False,True,True,1975
False,True,True,1976
False,False,True,1977
False,False,True,1978
False,False,True,1979
True,False,False,1980
False,True,False,1981
True,True,False,1982
False,True,True,1983
False,False,True,1984
False,True,False,1985
False,True,True,1986
False,False,False,1987
False,True,True,1988
False,True,False,1989
False,False,False,1990
False,False,False,1991
True,False,True,1992
False,False,True,1993
False,False,True,1994
True,True,True,1995
False,False,False,1996
False,False,False,1997
True,False,True,1998
True,False,True,1999
False,False,True,2000
True,True,True,2001
True,False,False,2002
False,True,False,2003
False,False,True,2004
False,False,True,2005
True,False,False,2006
True,False,False,2007
False,True,True,2008
True,False,False,2009
False,False,True,2010
False,True,False,2011
False,False,False,2012
True,False,False,2013
False,False,True,2014
False,True,True,2015
False,False,False,2016
False,False,False,2017
False,False,True,2018
True,True,True,2019
False,True,False,2020
False,True,True,2021
True,False,True,2022
False,True,True,2023
False,False,False,2024
False,False,True,2025
True,False,False,2026
True,False,False,2027
True,True,True,2028
False,False,False,2029
False,False,True,2030
True,True,True,2031
False,True,True,2032
False,True,True,2033
False,False,True,2034
True,True,True,2035
False,True,False,2036
True,True,True,2037
True,False,False,2038
False,True,False,2039
False,True,True,2040
True,True,True,2041
True,False,False,2042
False,False,False,2043
False,True,False,2044
True,True,True,2045
False,True,True,2046
False,True,True,2047
True,True,False,2048
True,True,False,2049
False,False,True,2050
True,True,True,2051
False,True,False,2052
True,False,True,2053
True,True,False,2054
False,False,True,2055
False,False,False,2056
False,True,True,2057
True,True,True,2058
True,False,True,2059
False,False,True,2060
True,False,False,2061
True,False,True,2062
True,False,False,2063
False,True,False,2064
False,False,False,2065
False,True,True,2066
True,True,True,2067
False,False,True,2068
True,True,True,2069
False,False,True,2070
True,True,True,2071
True,True,True,2072
True,True,True,2073
True,False,False,2074
False,True,False,2075
True,True,False,2076
False,True,True,2077
True,False,False,2078
False,False,True,2079
True,False,True,2080
True,True,False,2081
False,False,False,2082
False,True,True,2083
False,True,False,2084
True,True,False,2085
True,True,False,2086
True,False,False,2087
True,True,True,2088
True,False,True,2089
True,True,True,2090
False,False,True,2091
True,True,True,2092
True,False,True,2093
False,False,True,2094
True,True,False,2095
False,False,True,2096
False,False,False,2097
False,True,False,2098
False,False,True,2099
True,True,True,2100
False,False,True,2101
False,False,False,2102
True,True,True,2103
True,False,False,2104
True,True,True,2105
False,True,False,2106
False,True,False,2107
True,True,False,2108
True,True,True,2109
False,True,True,2110
True,True,False,2111
True,True,False,2112
False,True,True,2113
False,True,False,2114
True,True,True,2115
True,True,False,2116
False,False,False,2117
True,False,True,2118
False,True,False,2119
False,True,False,2120
False,True,False,2121
False,True,True,2122
False,True,True,2123
False,True,False,2124
True,True,True,2125
True,False,True,2126
False,False,False,2127
True,False,False,2128
True,False,True,2129
False,True,True,2130
False,False,False,2131
True,False,False,2132
True,True,False,2133
False,False,False,2134
True,False,True,2135
True,True,True,2136
False,True,False,2137
False,False,False,2138
True,False,True,2139
True,False,False,2140
True,False,True,2141
False,False,False,2142
False,False,True,2143
False,False,False,2144
